dteday,season,yr,hr,weekday,rider_type,riders,price,COGS,revenue,profit
30/12/2022,1,1,10,0,registered,91,4.99,1.56,454.09,452.53
30/12/2022,1,1,11,0,casual,33,4.99,1.56,164.67,163.11
30/12/2022,1,1,11,0,registered,103,4.99,1.56,513.97,512.41
30/12/2022,1,1,12,0,casual,47,4.99,1.56,234.53,232.97
30/12/2022,1,1,12,0,registered,97,4.99,1.56,484.03,482.47
30/12/2022,1,1,13,0,casual,49,4.99,1.56,244.51,242.95
30/12/2022,1,1,13,0,registered,120,4.99,1.56,598.8,597.24
30/12/2022,1,1,14,0,casual,39,4.99,1.56,194.61,193.05
30/12/2022,1,1,14,0,registered,121,4.99,1.56,603.79,602.23
30/12/2022,1,1,15,0,casual,37,4.99,1.56,184.63,183.07
30/12/2022,1,1,15,0,registered,101,4.99,1.56,503.99,502.43
30/12/2022,1,1,16,0,casual,31,4.99,1.56,154.69,153.13
30/12/2022,1,1,16,0,registered,102,4.99,1.56,508.98,507.42
30/12/2022,1,1,17,0,casual,26,4.99,1.56,129.74,128.18
30/12/2022,1,1,17,0,registered,97,4.99,1.56,484.03,482.47
30/12/2022,1,1,18,0,casual,12,4.99,1.56,59.88,58.32
30/12/2022,1,1,18,0,registered,113,4.99,1.56,563.87,562.31
30/12/2022,1,1,19,0,casual,16,4.99,1.56,79.84,78.28
30/12/2022,1,1,19,0,registered,86,4.99,1.56,429.14,427.58
30/12/2022,1,1,2,0,casual,0,4.99,1.56,0,-1.56
30/12/2022,1,1,2,0,registered,19,4.99,1.56,94.81,93.25
30/12/2022,1,1,20,0,casual,9,4.99,1.56,44.91,43.35
30/12/2022,1,1,20,0,registered,63,4.99,1.56,314.37,312.81
30/12/2022,1,1,21,0,casual,5,4.99,1.56,24.95,23.39
30/12/2022,1,1,21,0,registered,42,4.99,1.56,209.58,208.02
30/12/2022,1,1,22,0,casual,6,4.99,1.56,29.94,28.38
30/12/2022,1,1,22,0,registered,30,4.99,1.56,149.7,148.14
30/12/2022,1,1,23,0,casual,10,4.99,1.56,49.9,48.34
30/12/2022,1,1,23,0,registered,39,4.99,1.56,194.61,193.05
30/12/2022,1,1,3,0,casual,1,4.99,1.56,4.99,3.43
30/12/2022,1,1,3,0,registered,14,4.99,1.56,69.86,68.3
30/12/2022,1,1,4,0,casual,0,4.99,1.56,0,-1.56
30/12/2022,1,1,4,0,registered,7,4.99,1.56,34.93,33.37
30/12/2022,1,1,5,0,casual,0,4.99,1.56,0,-1.56
30/12/2022,1,1,5,0,registered,2,4.99,1.56,9.98,8.42
30/12/2022,1,1,6,0,casual,1,4.99,1.56,4.99,3.43
30/12/2022,1,1,6,0,registered,7,4.99,1.56,34.93,33.37
30/12/2022,1,1,7,0,casual,0,4.99,1.56,0,-1.56
30/12/2022,1,1,7,0,registered,13,4.99,1.56,64.87,63.31
30/12/2022,1,1,8,0,casual,1,4.99,1.56,4.99,3.43
30/12/2022,1,1,8,0,registered,32,4.99,1.56,159.68,158.12
30/12/2022,1,1,9,0,casual,9,4.99,1.56,44.91,43.35
30/12/2022,1,1,9,0,registered,65,4.99,1.56,324.35,322.79
30/3/2022,2,1,0,5,casual,10,4.99,1.56,49.9,48.34
30/3/2022,2,1,0,5,registered,49,4.99,1.56,244.51,242.95
30/3/2022,2,1,1,5,casual,6,4.99,1.56,29.94,28.38
30/3/2022,2,1,1,5,registered,21,4.99,1.56,104.79,103.23
30/3/2022,2,1,10,5,casual,50,4.99,1.56,249.5,247.94
30/3/2022,2,1,10,5,registered,137,4.99,1.56,683.63,682.07
30/3/2022,2,1,11,5,casual,48,4.99,1.56,239.52,237.96
30/3/2022,2,1,11,5,registered,153,4.99,1.56,763.47,761.91
30/3/2022,2,1,12,5,casual,62,4.99,1.56,309.38,307.82
30/3/2022,2,1,12,5,registered,208,4.99,1.56,1037.92,1036.36
30/3/2022,2,1,13,5,casual,44,4.99,1.56,219.56,218
30/3/2022,2,1,13,5,registered,198,4.99,1.56,988.02,986.46
30/3/2022,2,1,14,5,casual,56,4.99,1.56,279.44,277.88
30/3/2022,2,1,14,5,registered,173,4.99,1.56,863.27,861.71
30/3/2022,2,1,15,5,casual,73,4.99,1.56,364.27,362.71
30/3/2022,2,1,15,5,registered,207,4.99,1.56,1032.93,1031.37
30/3/2022,2,1,16,5,casual,75,4.99,1.56,374.25,372.69
30/3/2022,2,1,16,5,registered,292,4.99,1.56,1457.08,1455.52
30/3/2022,2,1,17,5,casual,93,4.99,1.56,464.07,462.51
30/3/2022,2,1,17,5,registered,513,4.99,1.56,2559.87,2558.31
30/3/2022,2,1,18,5,casual,68,4.99,1.56,339.32,337.76
30/3/2022,2,1,18,5,registered,492,4.99,1.56,2455.08,2453.52
30/3/2022,2,1,19,5,casual,42,4.99,1.56,209.58,208.02
30/3/2022,2,1,19,5,registered,353,4.99,1.56,1761.47,1759.91
30/3/2022,2,1,2,5,casual,1,4.99,1.56,4.99,3.43
30/3/2022,2,1,2,5,registered,6,4.99,1.56,29.94,28.38
30/3/2022,2,1,20,5,casual,17,4.99,1.56,84.83,83.27
30/3/2022,2,1,20,5,registered,192,4.99,1.56,958.08,956.52
30/3/2022,2,1,21,5,casual,30,4.99,1.56,149.7,148.14
30/3/2022,2,1,21,5,registered,190,4.99,1.56,948.1,946.54
30/3/2022,2,1,22,5,casual,23,4.99,1.56,114.77,113.21
30/3/2022,2,1,22,5,registered,130,4.99,1.56,648.7,647.14
30/3/2022,2,1,23,5,casual,16,4.99,1.56,79.84,78.28
30/3/2022,2,1,23,5,registered,107,4.99,1.56,533.93,532.37
30/3/2022,2,1,3,5,casual,0,4.99,1.56,0,-1.56
30/3/2022,2,1,3,5,registered,7,4.99,1.56,34.93,33.37
30/3/2022,2,1,4,5,casual,1,4.99,1.56,4.99,3.43
30/3/2022,2,1,4,5,registered,1,4.99,1.56,4.99,3.43
30/3/2022,2,1,5,5,casual,0,4.99,1.56,0,-1.56
30/3/2022,2,1,5,5,registered,26,4.99,1.56,129.74,128.18
30/3/2022,2,1,6,5,casual,5,4.99,1.56,24.95,23.39
30/3/2022,2,1,6,5,registered,81,4.99,1.56,404.19,402.63
30/3/2022,2,1,7,5,casual,9,4.99,1.56,44.91,43.35
30/3/2022,2,1,7,5,registered,280,4.99,1.56,1397.2,1395.64
30/3/2022,2,1,8,5,casual,38,4.99,1.56,189.62,188.06
30/3/2022,2,1,8,5,registered,555,4.99,1.56,2769.45,2767.89
30/3/2022,2,1,9,5,casual,29,4.99,1.56,144.71,143.15
30/3/2022,2,1,9,5,registered,292,4.99,1.56,1457.08,1455.52
30/4/2022,2,1,0,1,casual,12,4.99,1.56,59.88,58.32
30/4/2022,2,1,0,1,registered,36,4.99,1.56,179.64,178.08
30/4/2022,2,1,1,1,casual,9,4.99,1.56,44.91,43.35
30/4/2022,2,1,1,1,registered,15,4.99,1.56,74.85,73.29
30/4/2022,2,1,10,1,casual,41,4.99,1.56,204.59,203.03
30/4/2022,2,1,10,1,registered,116,4.99,1.56,578.84,577.28
30/4/2022,2,1,11,1,casual,52,4.99,1.56,259.48,257.92
30/4/2022,2,1,11,1,registered,111,4.99,1.56,553.89,552.33
30/4/2022,2,1,12,1,casual,45,4.99,1.56,224.55,222.99
30/4/2022,2,1,12,1,registered,180,4.99,1.56,898.2,896.64
30/4/2022,2,1,13,1,casual,48,4.99,1.56,239.52,237.96
30/4/2022,2,1,13,1,registered,199,4.99,1.56,993.01,991.45
30/4/2022,2,1,14,1,casual,56,4.99,1.56,279.44,277.88
30/4/2022,2,1,14,1,registered,162,4.99,1.56,808.38,806.82
30/4/2022,2,1,15,1,casual,55,4.99,1.56,274.45,272.89
30/4/2022,2,1,15,1,registered,176,4.99,1.56,878.24,876.68
30/4/2022,2,1,16,1,casual,44,4.99,1.56,219.56,218
30/4/2022,2,1,16,1,registered,303,4.99,1.56,1511.97,1510.41
30/4/2022,2,1,17,1,casual,66,4.99,1.56,329.34,327.78
30/4/2022,2,1,17,1,registered,617,4.99,1.56,3078.83,3077.27
30/4/2022,2,1,18,1,casual,53,4.99,1.56,264.47,262.91
30/4/2022,2,1,18,1,registered,611,4.99,1.56,3048.89,3047.33
30/4/2022,2,1,19,1,casual,51,4.99,1.56,254.49,252.93
30/4/2022,2,1,19,1,registered,420,4.99,1.56,2095.8,2094.24
30/4/2022,2,1,2,1,casual,3,4.99,1.56,14.97,13.41
30/4/2022,2,1,2,1,registered,5,4.99,1.56,24.95,23.39
30/4/2022,2,1,20,1,casual,28,4.99,1.56,139.72,138.16
30/4/2022,2,1,20,1,registered,281,4.99,1.56,1402.19,1400.63
30/4/2022,2,1,21,1,casual,26,4.99,1.56,129.74,128.18
30/4/2022,2,1,21,1,registered,195,4.99,1.56,973.05,971.49
30/4/2022,2,1,22,1,casual,11,4.99,1.56,54.89,53.33
30/4/2022,2,1,22,1,registered,123,4.99,1.56,613.77,612.21
30/4/2022,2,1,23,1,casual,10,4.99,1.56,49.9,48.34
30/4/2022,2,1,23,1,registered,50,4.99,1.56,249.5,247.94
30/4/2022,2,1,3,1,casual,0,4.99,1.56,0,-1.56
30/4/2022,2,1,3,1,registered,4,4.99,1.56,19.96,18.4
30/4/2022,2,1,4,1,casual,0,4.99,1.56,0,-1.56
30/4/2022,2,1,4,1,registered,2,4.99,1.56,9.98,8.42
30/4/2022,2,1,5,1,casual,1,4.99,1.56,4.99,3.43
30/4/2022,2,1,5,1,registered,19,4.99,1.56,94.81,93.25
30/4/2022,2,1,6,1,casual,2,4.99,1.56,9.98,8.42
30/4/2022,2,1,6,1,registered,121,4.99,1.56,603.79,602.23
30/4/2022,2,1,7,1,casual,6,4.99,1.56,29.94,28.38
30/4/2022,2,1,7,1,registered,343,4.99,1.56,1711.57,1710.01
30/4/2022,2,1,8,1,casual,17,4.99,1.56,84.83,83.27
30/4/2022,2,1,8,1,registered,579,4.99,1.56,2889.21,2887.65
30/4/2022,2,1,9,1,casual,29,4.99,1.56,144.71,143.15
30/4/2022,2,1,9,1,registered,239,4.99,1.56,1192.61,1191.05
30/5/2022,2,1,0,3,casual,4,4.99,1.56,19.96,18.4
30/5/2022,2,1,0,3,registered,32,4.99,1.56,159.68,158.12
30/5/2022,2,1,1,3,casual,0,4.99,1.56,0,-1.56
30/5/2022,2,1,1,3,registered,4,4.99,1.56,19.96,18.4
30/5/2022,2,1,10,3,casual,39,4.99,1.56,194.61,193.05
30/5/2022,2,1,10,3,registered,138,4.99,1.56,688.62,687.06
30/5/2022,2,1,11,3,casual,53,4.99,1.56,264.47,262.91
30/5/2022,2,1,11,3,registered,155,4.99,1.56,773.45,771.89
30/5/2022,2,1,12,3,casual,33,4.99,1.56,164.67,163.11
30/5/2022,2,1,12,3,registered,220,4.99,1.56,1097.8,1096.24
30/5/2022,2,1,13,3,casual,53,4.99,1.56,264.47,262.91
30/5/2022,2,1,13,3,registered,236,4.99,1.56,1177.64,1176.08
30/5/2022,2,1,14,3,casual,44,4.99,1.56,219.56,218
30/5/2022,2,1,14,3,registered,208,4.99,1.56,1037.92,1036.36
30/5/2022,2,1,15,3,casual,54,4.99,1.56,269.46,267.9
30/5/2022,2,1,15,3,registered,221,4.99,1.56,1102.79,1101.23
30/5/2022,2,1,16,3,casual,46,4.99,1.56,229.54,227.98
30/5/2022,2,1,16,3,registered,352,4.99,1.56,1756.48,1754.92
30/5/2022,2,1,17,3,casual,83,4.99,1.56,414.17,412.61
30/5/2022,2,1,17,3,registered,756,4.99,1.56,3772.44,3770.88
30/5/2022,2,1,18,3,casual,50,4.99,1.56,249.5,247.94
30/5/2022,2,1,18,3,registered,746,4.99,1.56,3722.54,3720.98
30/5/2022,2,1,19,3,casual,50,4.99,1.56,249.5,247.94
30/5/2022,2,1,19,3,registered,506,4.99,1.56,2524.94,2523.38
30/5/2022,2,1,2,3,casual,1,4.99,1.56,4.99,3.43
30/5/2022,2,1,2,3,registered,4,4.99,1.56,19.96,18.4
30/5/2022,2,1,20,3,casual,57,4.99,1.56,284.43,282.87
30/5/2022,2,1,20,3,registered,374,4.99,1.56,1866.26,1864.7
30/5/2022,2,1,21,3,casual,41,4.99,1.56,204.59,203.03
30/5/2022,2,1,21,3,registered,263,4.99,1.56,1312.37,1310.81
30/5/2022,2,1,22,3,casual,26,4.99,1.56,129.74,128.18
30/5/2022,2,1,22,3,registered,191,4.99,1.56,953.09,951.53
30/5/2022,2,1,23,3,casual,39,4.99,1.56,194.61,193.05
30/5/2022,2,1,23,3,registered,121,4.99,1.56,603.79,602.23
30/5/2022,2,1,3,3,casual,0,4.99,1.56,0,-1.56
30/5/2022,2,1,3,3,registered,5,4.99,1.56,24.95,23.39
30/5/2022,2,1,4,3,casual,0,4.99,1.56,0,-1.56
30/5/2022,2,1,4,3,registered,6,4.99,1.56,29.94,28.38
30/5/2022,2,1,5,3,casual,1,4.99,1.56,4.99,3.43
30/5/2022,2,1,5,3,registered,40,4.99,1.56,199.6,198.04
30/5/2022,2,1,6,3,casual,5,4.99,1.56,24.95,23.39
30/5/2022,2,1,6,3,registered,139,4.99,1.56,693.61,692.05
30/5/2022,2,1,7,3,casual,14,4.99,1.56,69.86,68.3
30/5/2022,2,1,7,3,registered,469,4.99,1.56,2340.31,2338.75
30/5/2022,2,1,8,3,casual,29,4.99,1.56,144.71,143.15
30/5/2022,2,1,8,3,registered,642,4.99,1.56,3203.58,3202.02
30/5/2022,2,1,9,3,casual,23,4.99,1.56,114.77,113.21
30/5/2022,2,1,9,3,registered,282,4.99,1.56,1407.18,1405.62
30/6/2022,3,1,0,6,casual,4,4.99,1.56,19.96,18.4
30/6/2022,3,1,0,6,registered,65,4.99,1.56,324.35,322.79
30/6/2022,3,1,1,6,casual,3,4.99,1.56,14.97,13.41
30/6/2022,3,1,1,6,registered,55,4.99,1.56,274.45,272.89
30/6/2022,3,1,10,6,casual,96,4.99,1.56,479.04,477.48
30/6/2022,3,1,10,6,registered,308,4.99,1.56,1536.92,1535.36
30/6/2022,3,1,11,6,casual,102,4.99,1.56,508.98,507.42
30/6/2022,3,1,11,6,registered,350,4.99,1.56,1746.5,1744.94
30/6/2022,3,1,12,6,casual,143,4.99,1.56,713.57,712.01
30/6/2022,3,1,12,6,registered,328,4.99,1.56,1636.72,1635.16
30/6/2022,3,1,13,6,casual,105,4.99,1.56,523.95,522.39
30/6/2022,3,1,13,6,registered,323,4.99,1.56,1611.77,1610.21
30/6/2022,3,1,14,6,casual,114,4.99,1.56,568.86,567.3
30/6/2022,3,1,14,6,registered,295,4.99,1.56,1472.05,1470.49
30/6/2022,3,1,15,6,casual,117,4.99,1.56,583.83,582.27
30/6/2022,3,1,15,6,registered,287,4.99,1.56,1432.13,1430.57
30/6/2022,3,1,16,6,casual,109,4.99,1.56,543.91,542.35
30/6/2022,3,1,16,6,registered,264,4.99,1.56,1317.36,1315.8
30/6/2022,3,1,17,6,casual,131,4.99,1.56,653.69,652.13
30/6/2022,3,1,17,6,registered,231,4.99,1.56,1152.69,1151.13
30/6/2022,3,1,18,6,casual,91,4.99,1.56,454.09,452.53
30/6/2022,3,1,18,6,registered,248,4.99,1.56,1237.52,1235.96
30/6/2022,3,1,19,6,casual,134,4.99,1.56,668.66,667.1
30/6/2022,3,1,19,6,registered,240,4.99,1.56,1197.6,1196.04
30/6/2022,3,1,2,6,casual,7,4.99,1.56,34.93,33.37
30/6/2022,3,1,2,6,registered,54,4.99,1.56,269.46,267.9
30/6/2022,3,1,20,6,casual,88,4.99,1.56,439.12,437.56
30/6/2022,3,1,20,6,registered,204,4.99,1.56,1017.96,1016.4
30/6/2022,3,1,21,6,casual,48,4.99,1.56,239.52,237.96
30/6/2022,3,1,21,6,registered,165,4.99,1.56,823.35,821.79
30/6/2022,3,1,22,6,casual,38,4.99,1.56,189.62,188.06
30/6/2022,3,1,22,6,registered,134,4.99,1.56,668.66,667.1
30/6/2022,3,1,23,6,casual,33,4.99,1.56,164.67,163.11
30/6/2022,3,1,23,6,registered,119,4.99,1.56,593.81,592.25
30/6/2022,3,1,3,6,casual,3,4.99,1.56,14.97,13.41
30/6/2022,3,1,3,6,registered,20,4.99,1.56,99.8,98.24
30/6/2022,3,1,4,6,casual,3,4.99,1.56,14.97,13.41
30/6/2022,3,1,4,6,registered,15,4.99,1.56,74.85,73.29
30/6/2022,3,1,5,6,casual,3,4.99,1.56,14.97,13.41
30/6/2022,3,1,5,6,registered,7,4.99,1.56,34.93,33.37
30/6/2022,3,1,6,6,casual,6,4.99,1.56,29.94,28.38
30/6/2022,3,1,6,6,registered,36,4.99,1.56,179.64,178.08
30/6/2022,3,1,7,6,casual,10,4.99,1.56,49.9,48.34
30/6/2022,3,1,7,6,registered,82,4.99,1.56,409.18,407.62
30/6/2022,3,1,8,6,casual,26,4.99,1.56,129.74,128.18
30/6/2022,3,1,8,6,registered,168,4.99,1.56,838.32,836.76
30/6/2022,3,1,9,6,casual,41,4.99,1.56,204.59,203.03
30/6/2022,3,1,9,6,registered,234,4.99,1.56,1167.66,1166.1
30/7/2022,3,1,0,1,casual,12,4.99,1.56,59.88,58.32
30/7/2022,3,1,0,1,registered,46,4.99,1.56,229.54,227.98
30/7/2022,3,1,1,1,casual,4,4.99,1.56,19.96,18.4
30/7/2022,3,1,1,1,registered,15,4.99,1.56,74.85,73.29
30/7/2022,3,1,10,1,casual,54,4.99,1.56,269.46,267.9
30/7/2022,3,1,10,1,registered,135,4.99,1.56,673.65,672.09
30/7/2022,3,1,11,1,casual,69,4.99,1.56,344.31,342.75
30/7/2022,3,1,11,1,registered,146,4.99,1.56,728.54,726.98
30/7/2022,3,1,12,1,casual,77,4.99,1.56,384.23,382.67
30/7/2022,3,1,12,1,registered,201,4.99,1.56,1002.99,1001.43
30/7/2022,3,1,13,1,casual,57,4.99,1.56,284.43,282.87
30/7/2022,3,1,13,1,registered,169,4.99,1.56,843.31,841.75
30/7/2022,3,1,14,1,casual,87,4.99,1.56,434.13,432.57
30/7/2022,3,1,14,1,registered,167,4.99,1.56,833.33,831.77
30/7/2022,3,1,15,1,casual,51,4.99,1.56,254.49,252.93
30/7/2022,3,1,15,1,registered,185,4.99,1.56,923.15,921.59
30/7/2022,3,1,16,1,casual,88,4.99,1.56,439.12,437.56
30/7/2022,3,1,16,1,registered,337,4.99,1.56,1681.63,1680.07
30/7/2022,3,1,17,1,casual,62,4.99,1.56,309.38,307.82
30/7/2022,3,1,17,1,registered,765,4.99,1.56,3817.35,3815.79
30/7/2022,3,1,18,1,casual,77,4.99,1.56,384.23,382.67
30/7/2022,3,1,18,1,registered,735,4.99,1.56,3667.65,3666.09
30/7/2022,3,1,19,1,casual,81,4.99,1.56,404.19,402.63
30/7/2022,3,1,19,1,registered,584,4.99,1.56,2914.16,2912.6
30/7/2022,3,1,2,1,casual,2,4.99,1.56,9.98,8.42
30/7/2022,3,1,2,1,registered,6,4.99,1.56,29.94,28.38
30/7/2022,3,1,20,1,casual,78,4.99,1.56,389.22,387.66
30/7/2022,3,1,20,1,registered,384,4.99,1.56,1916.16,1914.6
30/7/2022,3,1,21,1,casual,71,4.99,1.56,354.29,352.73
30/7/2022,3,1,21,1,registered,251,4.99,1.56,1252.49,1250.93
30/7/2022,3,1,22,1,casual,47,4.99,1.56,234.53,232.97
30/7/2022,3,1,22,1,registered,183,4.99,1.56,913.17,911.61
30/7/2022,3,1,23,1,casual,34,4.99,1.56,169.66,168.1
30/7/2022,3,1,23,1,registered,116,4.99,1.56,578.84,577.28
30/7/2022,3,1,3,1,casual,0,4.99,1.56,0,-1.56
30/7/2022,3,1,3,1,registered,3,4.99,1.56,14.97,13.41
30/7/2022,3,1,4,1,casual,0,4.99,1.56,0,-1.56
30/7/2022,3,1,4,1,registered,5,4.99,1.56,24.95,23.39
30/7/2022,3,1,5,1,casual,4,4.99,1.56,19.96,18.4
30/7/2022,3,1,5,1,registered,43,4.99,1.56,214.57,213.01
30/7/2022,3,1,6,1,casual,6,4.99,1.56,29.94,28.38
30/7/2022,3,1,6,1,registered,155,4.99,1.56,773.45,771.89
30/7/2022,3,1,7,1,casual,14,4.99,1.56,69.86,68.3
30/7/2022,3,1,7,1,registered,455,4.99,1.56,2270.45,2268.89
30/7/2022,3,1,8,1,casual,31,4.99,1.56,154.69,153.13
30/7/2022,3,1,8,1,registered,720,4.99,1.56,3592.8,3591.24
30/7/2022,3,1,9,1,casual,34,4.99,1.56,169.66,168.1
30/7/2022,3,1,9,1,registered,259,4.99,1.56,1292.41,1290.85
30/8/2022,3,1,0,4,casual,14,4.99,1.56,69.86,68.3
30/8/2022,3,1,0,4,registered,51,4.99,1.56,254.49,252.93
30/8/2022,3,1,1,4,casual,6,4.99,1.56,29.94,28.38
30/8/2022,3,1,1,4,registered,17,4.99,1.56,84.83,83.27
30/8/2022,3,1,10,4,casual,73,4.99,1.56,364.27,362.71
30/8/2022,3,1,10,4,registered,161,4.99,1.56,803.39,801.83
30/8/2022,3,1,11,4,casual,85,4.99,1.56,424.15,422.59
30/8/2022,3,1,11,4,registered,191,4.99,1.56,953.09,951.53
30/8/2022,3,1,12,4,casual,73,4.99,1.56,364.27,362.71
30/8/2022,3,1,12,4,registered,221,4.99,1.56,1102.79,1101.23
30/8/2022,3,1,13,4,casual,76,4.99,1.56,379.24,377.68
30/8/2022,3,1,13,4,registered,214,4.99,1.56,1067.86,1066.3
30/8/2022,3,1,14,4,casual,74,4.99,1.56,369.26,367.7
30/8/2022,3,1,14,4,registered,199,4.99,1.56,993.01,991.45
30/8/2022,3,1,15,4,casual,99,4.99,1.56,494.01,492.45
30/8/2022,3,1,15,4,registered,239,4.99,1.56,1192.61,1191.05
30/8/2022,3,1,16,4,casual,77,4.99,1.56,384.23,382.67
30/8/2022,3,1,16,4,registered,405,4.99,1.56,2020.95,2019.39
30/8/2022,3,1,17,4,casual,93,4.99,1.56,464.07,462.51
30/8/2022,3,1,17,4,registered,751,4.99,1.56,3747.49,3745.93
30/8/2022,3,1,18,4,casual,109,4.99,1.56,543.91,542.35
30/8/2022,3,1,18,4,registered,744,4.99,1.56,3712.56,3711
30/8/2022,3,1,19,4,casual,78,4.99,1.56,389.22,387.66
30/8/2022,3,1,19,4,registered,532,4.99,1.56,2654.68,2653.12
30/8/2022,3,1,2,4,casual,3,4.99,1.56,14.97,13.41
30/8/2022,3,1,2,4,registered,14,4.99,1.56,69.86,68.3
30/8/2022,3,1,20,4,casual,68,4.99,1.56,339.32,337.76
30/8/2022,3,1,20,4,registered,403,4.99,1.56,2010.97,2009.41
30/8/2022,3,1,21,4,casual,32,4.99,1.56,159.68,158.12
30/8/2022,3,1,21,4,registered,275,4.99,1.56,1372.25,1370.69
30/8/2022,3,1,22,4,casual,38,4.99,1.56,189.62,188.06
30/8/2022,3,1,22,4,registered,253,4.99,1.56,1262.47,1260.91
30/8/2022,3,1,23,4,casual,19,4.99,1.56,94.81,93.25
30/8/2022,3,1,23,4,registered,133,4.99,1.56,663.67,662.11
30/8/2022,3,1,3,4,casual,0,4.99,1.56,0,-1.56
30/8/2022,3,1,3,4,registered,5,4.99,1.56,24.95,23.39
30/8/2022,3,1,4,4,casual,4,4.99,1.56,19.96,18.4
30/8/2022,3,1,4,4,registered,4,4.99,1.56,19.96,18.4
30/8/2022,3,1,5,4,casual,2,4.99,1.56,9.98,8.42
30/8/2022,3,1,5,4,registered,33,4.99,1.56,164.67,163.11
30/8/2022,3,1,6,4,casual,8,4.99,1.56,39.92,38.36
30/8/2022,3,1,6,4,registered,155,4.99,1.56,773.45,771.89
30/8/2022,3,1,7,4,casual,31,4.99,1.56,154.69,153.13
30/8/2022,3,1,7,4,registered,501,4.99,1.56,2499.99,2498.43
30/8/2022,3,1,8,4,casual,53,4.99,1.56,264.47,262.91
30/8/2022,3,1,8,4,registered,701,4.99,1.56,3497.99,3496.43
30/8/2022,3,1,9,4,casual,57,4.99,1.56,284.43,282.87
30/8/2022,3,1,9,4,registered,339,4.99,1.56,1691.61,1690.05
30/9/2022,4,1,0,0,casual,35,4.99,1.56,174.65,173.09
30/9/2022,4,1,0,0,registered,112,4.99,1.56,558.88,557.32
30/9/2022,4,1,1,0,casual,31,4.99,1.56,154.69,153.13
30/9/2022,4,1,1,0,registered,85,4.99,1.56,424.15,422.59
30/9/2022,4,1,10,0,casual,160,4.99,1.56,798.4,796.84
30/9/2022,4,1,10,0,registered,319,4.99,1.56,1591.81,1590.25
30/9/2022,4,1,11,0,casual,222,4.99,1.56,1107.78,1106.22
30/9/2022,4,1,11,0,registered,369,4.99,1.56,1841.31,1839.75
30/9/2022,4,1,12,0,casual,206,4.99,1.56,1027.94,1026.38
30/9/2022,4,1,12,0,registered,474,4.99,1.56,2365.26,2363.7
30/9/2022,4,1,13,0,casual,180,4.99,1.56,898.2,896.64
30/9/2022,4,1,13,0,registered,414,4.99,1.56,2065.86,2064.3
30/9/2022,4,1,14,0,casual,208,4.99,1.56,1037.92,1036.36
30/9/2022,4,1,14,0,registered,404,4.99,1.56,2015.96,2014.4
30/9/2022,4,1,15,0,casual,230,4.99,1.56,1147.7,1146.14
30/9/2022,4,1,15,0,registered,419,4.99,1.56,2090.81,2089.25
30/9/2022,4,1,16,0,casual,202,4.99,1.56,1007.98,1006.42
30/9/2022,4,1,16,0,registered,446,4.99,1.56,2225.54,2223.98
30/9/2022,4,1,17,0,casual,195,4.99,1.56,973.05,971.49
30/9/2022,4,1,17,0,registered,380,4.99,1.56,1896.2,1894.64
30/9/2022,4,1,18,0,casual,91,4.99,1.56,454.09,452.53
30/9/2022,4,1,18,0,registered,310,4.99,1.56,1546.9,1545.34
30/9/2022,4,1,19,0,casual,34,4.99,1.56,169.66,168.1
30/9/2022,4,1,19,0,registered,223,4.99,1.56,1112.77,1111.21
30/9/2022,4,1,2,0,casual,21,4.99,1.56,104.79,103.23
30/9/2022,4,1,2,0,registered,71,4.99,1.56,354.29,352.73
30/9/2022,4,1,20,0,casual,31,4.99,1.56,154.69,153.13
30/9/2022,4,1,20,0,registered,163,4.99,1.56,813.37,811.81
30/9/2022,4,1,21,0,casual,19,4.99,1.56,94.81,93.25
30/9/2022,4,1,21,0,registered,104,4.99,1.56,518.96,517.4
30/9/2022,4,1,22,0,casual,15,4.99,1.56,74.85,73.29
30/9/2022,4,1,22,0,registered,76,4.99,1.56,379.24,377.68
30/9/2022,4,1,23,0,casual,8,4.99,1.56,39.92,38.36
30/9/2022,4,1,23,0,registered,49,4.99,1.56,244.51,242.95
30/9/2022,4,1,3,0,casual,17,4.99,1.56,84.83,83.27
30/9/2022,4,1,3,0,registered,41,4.99,1.56,204.59,203.03
30/9/2022,4,1,4,0,casual,1,4.99,1.56,4.99,3.43
30/9/2022,4,1,4,0,registered,6,4.99,1.56,29.94,28.38
30/9/2022,4,1,5,0,casual,1,4.99,1.56,4.99,3.43
30/9/2022,4,1,5,0,registered,9,4.99,1.56,44.91,43.35
30/9/2022,4,1,6,0,casual,2,4.99,1.56,9.98,8.42
30/9/2022,4,1,6,0,registered,20,4.99,1.56,99.8,98.24
30/9/2022,4,1,7,0,casual,14,4.99,1.56,69.86,68.3
30/9/2022,4,1,7,0,registered,43,4.99,1.56,214.57,213.01
30/9/2022,4,1,8,0,casual,18,4.99,1.56,89.82,88.26
30/9/2022,4,1,8,0,registered,126,4.99,1.56,628.74,627.18
30/9/2022,4,1,9,0,casual,74,4.99,1.56,369.26,367.7
30/9/2022,4,1,9,0,registered,211,4.99,1.56,1052.89,1051.33
31/1/2022,1,1,0,2,casual,0,4.99,1.56,0,-1.56
31/1/2022,1,1,0,2,registered,15,4.99,1.56,74.85,73.29
31/1/2022,1,1,1,2,casual,1,4.99,1.56,4.99,3.43
31/1/2022,1,1,1,2,registered,7,4.99,1.56,34.93,33.37
31/1/2022,1,1,10,2,casual,34,4.99,1.56,169.66,168.1
